0,1,2,3,4,5,6,7,8,9,10,11,12,13
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.99999994,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999218,-0.99981105,0.9999047,-0.87246954,0.9998884,0.99999416,-0.99999774,-0.99966574,-0.9976307,-0.9999992,0.999838,-0.999985,-0.99998194,-0.99993676
-0.9999992,-0.99982595,0.99965775,-0.89992374,0.9988692,0.99993914,-1.0,-0.99970454,-0.9999966,-0.999998,0.9996221,-0.99999213,-0.9999808,-0.9999994
-1.0,-0.99994665,1.0,0.99999934,1.0,1.0,-1.0,-0.9999601,0.9992285,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,-0.9998621,1.0,1.0,0.99999976,1.0,-1.0,-0.99984664,0.7250666,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,0.9999489,1.0,1.0,1.0,1.0,-1.0,-0.99999946,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,0.993399,1.0,1.0,1.0,1.0,-1.0,-0.99999785,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.9309405,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.99552405,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.99999636,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.99999905,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.99999994,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9952523,-0.99983084,0.9997858,-0.9381628,0.99976116,0.99931806,-0.99999917,-0.99987066,-0.9998318,-0.9999997,0.9864841,-0.99999297,-0.9999992,-0.9986503
-0.99992174,-0.9990376,0.9995968,-0.94481397,0.9988755,0.9999574,-0.9999996,-0.99950933,-0.99939287,-0.9999944,0.44398138,-0.9999834,-0.99998385,-0.99995977
-1.0,-0.9999946,1.0,0.9999993,1.0,1.0,-1.0,-0.99999136,0.99992967,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,-0.99997395,1.0,0.9999995,1.0,1.0,-1.0,-0.99989665,0.99898726,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,0.9992871,1.0,1.0,1.0,1.0,-1.0,-0.99999946,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,0.7517298,1.0,1.0,1.0,1.0,-1.0,-0.9999951,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.9942014,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.17058544,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.99999994,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.97071236,-0.9998765,0.99995357,-0.9724549,0.99991035,0.99981236,-0.9999901,-0.99990165,-0.99338335,-0.9999991,0.9869777,-0.999996,-0.9999999,-0.9936639
-0.99621975,-0.9997447,0.99989974,-0.95553094,0.99989647,0.99998,-0.9999421,-0.9998048,-0.9801914,-0.9999835,0.98925614,-0.9999677,-0.99999756,-0.9991133
-1.0,-0.999757,1.0,0.9999996,0.9999983,1.0,-1.0,-0.999497,0.9999999,-1.0,0.99999994,-1.0,-1.0,-1.0
-1.0,-0.99997634,1.0,0.9999969,1.0,1.0,-1.0,-0.9997069,0.99999815,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,0.9999173,1.0,1.0,1.0,1.0,-1.0,-0.9999997,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,0.99425894,1.0,1.0,1.0,1.0,-1.0,-0.99999857,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.9472989,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.9994027,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.99804235,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.99999994,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.99999994,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.99999994,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.99292785,-0.9999432,0.9998776,-0.9663778,0.99972206,0.99991477,-0.99999964,-0.9995916,-0.9716393,-0.9999998,0.7894355,-0.9999944,-0.9999997,-0.9986143
-0.994493,-0.99982893,0.9997412,-0.97943413,0.9996058,0.9997696,-0.9999392,-0.99965477,-0.54141325,-0.99999535,0.36457413,-0.9999873,-0.99999636,-0.9997362
-1.0,-0.999856,1.0,0.99999994,0.99999994,1.0,-1.0,-0.99983346,0.9972756,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,-0.99994636,1.0,0.9999975,1.0,1.0,-1.0,-0.99983275,0.9999992,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,0.78812224,1.0,1.0,1.0,1.0,-1.0,-0.9999993,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,0.9998157,1.0,1.0,1.0,1.0,-1.0,-0.9999939,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.99999034,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.9999999,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.9999873,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.99999994,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9996928,-0.99976236,0.9997738,-0.81115025,0.99965006,0.9998914,-0.99999994,-0.9994533,-0.9999279,-0.9999997,0.99361444,-0.999992,-0.9999957,-0.9998579
-0.99722266,-0.9999251,0.9999054,-0.94063133,0.9998942,0.9999489,-0.9999656,-0.999796,-0.97982633,-0.99999946,0.99987674,-0.99999344,-0.99999857,-0.9991829
-1.0,-0.9999959,1.0,0.9999995,1.0,1.0,-1.0,-0.99998325,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,-0.99997586,1.0,0.9999972,1.0,1.0,-1.0,-0.99971706,0.9999846,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,0.99999905,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,0.99999994,1.0,1.0,1.0,1.0,-1.0,-0.9999999,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.89199144,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.9978675,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.99999994,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.99999994,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9973435,-0.9998161,0.9999375,-0.9036179,0.99996966,0.9999745,-0.9999926,-0.99990696,-0.973803,-0.99999714,0.99982476,-0.99998724,-0.9999996,-0.99805903
-0.4438825,-0.99991745,0.999934,-0.9920277,0.9997305,0.9999421,-0.999553,-0.9998075,0.99552476,-0.99999917,-0.99763757,-0.99998885,-0.9999996,-0.9948017
-1.0,-0.99846196,1.0,0.99999994,0.99999994,1.0,-1.0,-0.999917,0.9967496,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,-0.99995756,1.0,0.99999875,1.0,1.0,-1.0,-0.9999961,-0.9988275,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,0.9833557,1.0,1.0,1.0,1.0,-1.0,-0.9999997,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.9998154,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.9934769,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.9999069,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.99995047,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.99998283,-0.99955356,0.999789,-0.8489407,0.9996973,0.99934614,-0.99999994,-0.9998347,-1.0,-0.99999857,0.9999348,-0.9999925,-0.9999983,-0.99994224
-0.9670252,-0.99974114,0.9999455,-0.9374583,0.9999067,0.99909747,-0.99999964,-0.9998546,-0.9999999,-0.99999535,0.64053357,-0.9999799,-0.9999996,-0.9848587
-1.0,-0.9999933,1.0,1.0,1.0,1.0,-1.0,-0.99998695,0.9999999,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,0.99905026,1.0,1.0,1.0,1.0,-1.0,-0.9999983,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,0.9940791,1.0,1.0,1.0,1.0,-1.0,-0.99999964,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.99916786,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.99954695,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.9999886,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.9999995,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9998601,-0.9999367,0.9997293,-0.97633535,0.99558604,0.99967045,-0.9999987,-0.9994417,-0.9997295,-0.99999994,0.8507928,-0.99999726,-0.9999626,-0.9999847
-1.0,-0.9999473,1.0,0.99999744,1.0,1.0,-1.0,-0.9999815,0.9110223,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,-0.99997795,1.0,0.99999964,1.0,1.0,-1.0,-0.9999431,0.9910934,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.9999998,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.99999905,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.9761978,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.9075881,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.99999994,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.99999946,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.99999994,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
