0,1,2,3,4,5,6,7,8,9,10,11,12,13
1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
1.0,1.0,-1.0,1.0,1.0,0.6414804,0.9999432,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-0.8458589,1.0,-1.0,1.0,1.0,1.0,-0.99999964,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.97322524,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.5617943,1.0,-1.0,1.0,1.0,1.0,-0.9999977,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.99876803,1.0,-1.0,1.0,1.0,1.0,-0.99999994,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.9996944,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.9999922,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.9999682,1.0,-1.0,1.0,1.0,1.0,-0.9999929,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.99988633,1.0,-1.0,1.0,1.0,1.0,-0.99999934,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.99998534,1.0,-1.0,1.0,1.0,1.0,-0.9999998,-1.0,1.0
-0.9642851,-1.0,-1.0,-0.9777639,-0.9468198,-0.9968526,-0.99999994,-1.0,0.99959487,-1.0,-0.999829,-0.9999906,-0.9999995,-0.9999997
-0.9996056,-0.99999255,-0.99999994,-0.9982581,-0.99939376,-0.9989068,-0.99942124,-0.9977992,-0.90604514,-0.99999994,-0.99995565,-0.999254,-0.95976824,-0.999999
1.0,1.0,-1.0,0.9977918,-0.99465597,0.98803663,1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.17419562,-1.0
1.0,0.9995842,-1.0,1.0,0.9999317,0.9999047,0.9995468,-1.0,1.0,-0.99999946,-1.0,-1.0,-1.0,-1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,-0.9336279,-1.0,1.0,1.0,-0.98879313,-1.0,-1.0,0.99024063
1.0,1.0,-1.0,1.0,1.0,-1.0,-0.089892976,-1.0,1.0,1.0,-0.9999493,-1.0,-1.0,-0.9993928
1.0,1.0,-1.0,1.0,1.0,-1.0,0.9999976,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-0.98735255,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-0.9932071,1.0,-1.0,1.0,1.0,1.0,-0.99999976,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.9605976,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.83598596,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.999495,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.9992484,1.0,-1.0,1.0,1.0,1.0,-0.9999958,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.99998534,1.0,-1.0,1.0,1.0,1.0,-0.9999998,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.99997795,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.9999939,1.0,-1.0,1.0,1.0,1.0,-0.9999996,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.99997544,1.0,-1.0,1.0,1.0,1.0,-0.9999998,-1.0,1.0
-0.9990976,1.0,-0.9955507,-1.0,-1.0,-0.9942494,1.0,1.0,-0.99999994,-0.550405,-0.99999696,0.99852073,1.0,-1.0
-0.9570625,1.0,-0.9999235,-0.9999981,-0.9999999,-0.9989623,1.0,1.0,-0.99986166,-0.9923916,-0.99999106,0.61584103,0.9999946,-0.99999994
1.0,0.9999978,-1.0,1.0,1.0,0.9996626,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
1.0,1.0,-1.0,1.0,1.0,0.9994426,-0.9995424,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.9999991,-1.0,-1.0,-0.99998564
1.0,1.0,-1.0,1.0,1.0,-0.66265625,0.99995136,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-0.99684674,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-0.9994382,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.856082,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.952252,1.0,-1.0,1.0,1.0,1.0,-0.9999998,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.9992235,1.0,-1.0,1.0,1.0,1.0,-0.99999964,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.99953395,1.0,-1.0,1.0,1.0,1.0,-0.99999994,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.9999427,1.0,-1.0,1.0,1.0,1.0,-0.99999994,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.9999027,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.9999088,1.0,-1.0,1.0,1.0,1.0,-0.9999747,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.9999105,1.0,-1.0,1.0,1.0,1.0,-0.9999637,-1.0,1.0
-0.9468101,-1.0,-1.0,-0.9995246,-0.9731478,-0.9883173,-0.99999994,-0.9999547,-0.025785452,-0.9999874,-0.9999167,-0.99999803,-0.99761623,-0.9999996
-0.9996502,-0.99996775,-1.0,-0.99993354,-0.99934304,-0.9839917,-0.9978002,-0.9981643,0.6943366,-0.9999997,-0.9997451,-0.98422396,-0.9728195,-0.9999977
1.0,-0.99862957,-1.0,1.0,1.0,0.99898344,-1.0,-1.0,1.0,0.99999964,-1.0,-1.0,-1.0,-1.0
1.0,1.0,-1.0,1.0,0.99996716,0.23864084,0.9999997,-0.99994475,1.0,0.98878485,-1.0,-0.9999994,-0.9986394,-1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,-0.9959965,-1.0,1.0,1.0,-0.99908054,-1.0,-1.0,0.9977364
1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,0.9997,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-0.9997186,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-0.9989674,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.97732675,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.92699826,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.99977565,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.9997975,1.0,-1.0,1.0,1.0,1.0,-0.99999994,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.9998901,1.0,-1.0,1.0,1.0,1.0,-0.99998397,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.99983615,1.0,-1.0,1.0,1.0,1.0,-0.99998444,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.99999434,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.9999982,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
-0.99999136,-0.9999981,-1.0,-0.99955875,-0.9947255,-0.9988976,-1.0,-0.99994755,-0.9094765,-0.9999985,-0.99949515,-0.9977666,-0.9986348,-0.9999972
-0.99993736,0.9999739,-1.0,-0.9998691,-0.9999802,-0.9994483,0.99498105,0.9443174,-0.6276657,-0.9999978,-0.9997304,-0.23001833,0.7576048,-0.99999857
1.0,0.9999999,-1.0,1.0,1.0,0.9985715,-0.9814965,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
1.0,1.0,-1.0,1.0,1.0,-0.99975866,-0.99973387,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.99999833,-1.0,-1.0,-0.9930543
1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,0.99999994,-1.0,1.0,1.0,0.9999993,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-0.96241224,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-0.9933902,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.9450535,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.99332696,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.9996227,1.0,-1.0,1.0,1.0,1.0,-0.99999624,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.99930686,1.0,-1.0,1.0,1.0,1.0,-0.9999945,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.99988085,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.99999267,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.99994874,1.0,-1.0,1.0,1.0,1.0,-0.8306999,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.9999617,1.0,-1.0,1.0,1.0,1.0,-0.9995043,-1.0,1.0
-0.101763815,-0.90054154,-1.0,-0.996355,-0.9996995,-0.99309033,0.89230675,-0.9602837,0.96747035,-0.999999,-0.99993396,-0.9989153,-0.99064153,-0.99999946
1.0,-1.0,-1.0,1.0,1.0,0.99959356,-1.0,-1.0,1.0,-0.99974614,-1.0,-1.0,-1.0,-1.0
1.0,-0.5565675,-1.0,1.0,1.0,0.9999288,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
1.0,1.0,-1.0,1.0,1.0,-0.99999636,0.5971904,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
1.0,1.0,-1.0,1.0,1.0,0.99988425,0.9997921,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.9991673,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,0.9998683,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-0.99777305,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,-0.99661875,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.98686564,1.0,-1.0,1.0,1.0,1.0,-0.99999696,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.9698227,1.0,-1.0,1.0,1.0,1.0,-0.9999971,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.99937564,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.99988407,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.9997927,1.0,-1.0,1.0,1.0,1.0,-0.9369728,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.9999705,1.0,-1.0,1.0,1.0,1.0,-0.9999702,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.9998526,1.0,-1.0,1.0,1.0,1.0,-0.99995095,-1.0,1.0
1.0,1.0,-1.0,1.0,1.0,0.9999785,1.0,-1.0,1.0,1.0,1.0,-0.99999994,-1.0,1.0
