0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.009976682,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.0098968465,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.009987593,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.009993112,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.009999998,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.009994387,-0.009997766,-0.009996837,-0.009999008,-0.0099993255,-0.009994895,0.009947952,-0.009996466,0.00998981,-0.009996297,-0.009998845,-0.009997362,0.009996801,0.009956565
0.009982858,-0.009995201,-0.009996829,-0.009998497,-0.009999011,-0.009994687,0.009907127,-0.009994716,0.009985668,-0.009995546,-0.009998648,-0.009995793,0.00999514,0.009845683
0.01,-0.009999988,-0.009999987,-0.009999998,-0.009999999,-0.009999983,0.009999993,-0.009999979,0.01,-0.009999991,-0.01,-0.009999979,0.01,0.01
0.01,-0.00999999,-0.009999991,-0.009999998,-0.01,-0.009999991,0.009999997,-0.009999986,0.01,-0.009999997,-0.01,-0.009999991,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.009928773,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.009589818,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.0099776825,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.009992706,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.009992872,-0.009995917,-0.009996077,-0.009998142,-0.009998634,-0.009990257,0.00989659,-0.009993228,0.009985901,-0.009994831,-0.009997798,-0.009997322,0.0099956,0.009873126
0.009993713,-0.009998378,-0.00999804,-0.009999417,-0.009999066,-0.009992799,0.009965112,-0.009996443,0.009996735,-0.009997195,-0.009998869,-0.009997638,0.0099983215,0.009949658
0.01,-0.009999987,-0.009999991,-0.009999999,-0.009999999,-0.009999984,0.009999995,-0.009999978,0.01,-0.0099999895,-0.009999999,-0.009999978,0.01,0.01
0.01,-0.009999987,-0.009999988,-0.009999999,-0.01,-0.009999983,0.009999996,-0.009999976,0.01,-0.009999989,-0.009999999,-0.009999982,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.009945264,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.009661692,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.0099913785,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.009990641,-0.009996735,-0.009996289,-0.009998649,-0.009998429,-0.009988443,0.009893046,-0.009994166,0.009989067,-0.009995463,-0.009998255,-0.009996058,0.00999574,0.009905514
0.009984049,-0.009995565,-0.009995855,-0.009998461,-0.009998223,-0.0099923685,0.009890014,-0.00999233,0.009981757,-0.009995668,-0.009998144,-0.009996025,0.009993057,0.009876241
0.01,-0.009999992,-0.009999995,-0.01,-0.01,-0.009999988,0.01,-0.009999989,0.01,-0.009999994,-0.01,-0.009999989,0.01,0.01
0.01,-0.009999985,-0.009999994,-0.01,-0.01,-0.009999987,0.009999998,-0.009999979,0.01,-0.009999991,-0.01,-0.009999986,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.009999999,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.009910761,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.009992281,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.0099872025,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.009999998,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.009986284,-0.009996371,-0.009996941,-0.0099986335,-0.009998966,-0.009994039,0.009908603,-0.00999462,0.009987259,-0.009996675,-0.0099986065,-0.009995856,0.009995364,0.009844709
0.009989821,-0.009996539,-0.009995655,-0.009998531,-0.009998836,-0.009991783,0.009902638,-0.0099929515,0.00998637,-0.009995198,-0.009998683,-0.009995846,0.009995728,0.00986113
0.01,-0.009999972,-0.009999982,-0.009999998,-0.009999999,-0.00999998,0.009999996,-0.009999978,0.01,-0.009999987,-0.009999999,-0.009999991,0.01,0.01
0.01,-0.009999989,-0.009999992,-0.009999998,-0.01,-0.009999981,0.009999996,-0.009999973,0.01,-0.009999993,-0.01,-0.009999985,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.009894762,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.009882138,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.00998375,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.0099345865,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.009988463,-0.009996314,-0.009995387,-0.009998546,-0.009998107,-0.009991628,0.009895564,-0.009994766,0.009988549,-0.0099940635,-0.009998517,-0.0099971285,0.009995127,0.009888604
0.009986183,-0.009995867,-0.009995324,-0.009998521,-0.009998361,-0.009991706,0.0099110585,-0.00999454,0.009982315,-0.009996245,-0.00999847,-0.00999686,0.009993341,0.009887304
0.01,-0.009999989,-0.009999991,-0.01,-0.01,-0.00999998,0.009999999,-0.009999983,0.01,-0.009999989,-0.01,-0.009999989,0.01,0.01
0.01,-0.00999999,-0.009999993,-0.01,-0.01,-0.009999983,0.009999998,-0.009999986,0.01,-0.009999995,-0.01,-0.009999988,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.009942475,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.009957906,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.009995278,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.009992421,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.009999998,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.009985512,-0.009996804,-0.00999526,-0.009998397,-0.00999815,-0.009990852,0.009894144,-0.009992532,0.00998229,-0.0099962745,-0.009998435,-0.0099957,0.009993847,0.009864848
0.009986397,-0.009996486,-0.009996477,-0.009998359,-0.009998802,-0.009990883,0.009886644,-0.00999332,0.009985004,-0.0099966675,-0.0099985255,-0.009996279,0.009994228,0.009866381
0.01,-0.009999989,-0.009999992,-0.01,-0.01,-0.009999978,0.009999998,-0.009999981,0.01,-0.0099999895,-0.009999999,-0.009999985,0.01,0.01
0.01,-0.009999993,-0.00999999,-0.01,-0.01,-0.00999999,0.009999998,-0.009999988,0.01,-0.009999995,-0.01,-0.009999985,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.0095084235,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.009796834,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.0099899415,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.009979699,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.009999999,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.009986732,-0.009995802,-0.009996298,-0.009998539,-0.009998556,-0.009989931,0.009880088,-0.009992495,0.009983524,-0.009995736,-0.009998298,-0.009995979,0.009993284,0.009867083
0.0099910665,-0.009996824,-0.009997197,-0.009998857,-0.0099992445,-0.009994994,0.009931748,-0.009995374,0.009988943,-0.009997216,-0.009998819,-0.009996637,0.00999624,0.009877055
0.01,-0.009999992,-0.0099999895,-0.009999999,-0.01,-0.009999985,0.009999998,-0.009999982,0.01,-0.009999994,-0.009999999,-0.009999988,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.009999999,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.009785119,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.009929451,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.0099612335,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.009981233,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.009987154,-0.009996665,-0.009996049,-0.009998333,-0.0099990275,-0.009992632,0.009910551,-0.009993107,0.009981753,-0.009996554,-0.009998517,-0.009995789,0.009994618,0.00980583
0.01,-0.009999996,-0.009999996,-0.01,-0.01,-0.009999991,0.009999999,-0.009999988,0.01,-0.009999995,-0.01,-0.009999992,0.01,0.01
0.01,-0.009999995,-0.009999994,-0.01,-0.01,-0.009999988,0.009999999,-0.009999986,0.01,-0.009999993,-0.01,-0.009999992,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.009974446,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.009863639,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.009995883,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.009994211,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.009999998,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.009999998,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.01,-0.01,-0.01,-0.01,0.01,0.01
